title	date	journal	url	EMOBON_publication
Table 2: Carbonate data and nutrients measured during Calanus finmarchicus and Meganyctiphanes norvegica egg hatching success experiments, 2011-2012	2018	Biological and Chemical Oceanography Data Management Office	https://doi.org/10.1575/1912/bco-dmo.738494.1	No
Exemplar Abstract for Vibrio aestuarianus Tison and Seidler 1983 emend. Garcia et al. 2021 and Vibrio aestuarianus aestuarianus (Tison and Seidler 1983) Garcia et al. 2021.	2009	The NamesforLife Abstracts	https://doi.org/10.1601/ex.2949	No
A Review of the Ocean Research Priorities Plan and Implementation Strategy	2015	National Research Council of the National Academies	https://doi.org/10.17226/11984	No
Transient transformation of Ostreococcus species (OTTH595, RCC809 and RCC802) and Bathycoccus	2019	protocols.io	https://doi.org/10.17504/protocols.io.83uhynw	No
Glucose uptake	2017	protocols.io	https://doi.org/10.17504/protocols.io.ih8cb9w	No
Selection of stable transformants in Ostreococcus tauri, Ostreococcus lucimarinus and Bathycoccus prasinos	2019	protocols.io	https://doi.org/10.17504/protocols.io.zj2f4qe	No
ANALISIS KOMPARASI PERSEPSI ATRIBUT KUALITAS RESTORAN ANTARA PELANGGAN YANG PUAS DENGAN PELANGGAN YANG KURANG PUAS DI RESTORAN JEPANG ALL YOU CAN EAT	2018	Journal of Indonesian Tourism, Hospitality and Recreation	https://doi.org/10.17509/jithor.v1i2.13764	No
Technical Considerations to Support Learning Environments	2019	Developing Online Courses in Nursing Education	https://doi.org/10.1891/9780826140579.0010	No
Ensuring U.S. Biomedical Research Sustainability through Organizational Development, Quality Management, and Systems Approaches: A Review and Conceptual Framework	2019	Preprints	https://doi.org/10.20944/preprints201903.0079.v1	No
Paternity Testing: A Non‐Linkage Based Marker‐Assisted Selection Scheme for Outbred Forage Species	2011	Crop Science	https://doi.org/10.2135/cropsci2010.07.0390	No
From the Gutenberg Galaxy Towards a Digital Galaxy - Developments in the Book Industry	2008	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.1302402	No
Infection Dynamics of a Bloom-Forming Alga and Its Virus Determine Airborne Coccolith Emission from Seawater	2018	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.3188480	No
Perspectivas processuais no estudo da imagem: o ponto de vista do texto e o ponto de vista do discurso	2009	CASA: Cadernos de Semiótica Aplicada	https://doi.org/10.21709/casa.v7i1.1774	No
MOVES Activity Updates Using Fleet DNA Data: Interim Report	2019	Golden, CO: National Renewable Energy Laboratory	https://doi.org/10.2172/1491376	No
ABUNDÂNCIA E DIVERSIDADE DE COPÉPODES EPIPELÁGICOS NA ÁREA MARINHA PROTEGIDA DO ATOL DAS ROCAS, ATLÂNTICO SUL	2018	Livro de Resumos do X Congresso Brasileiro sobre Crustáceos	https://doi.org/10.21826/2178-7581x2018135	No
ABUNDÂNCIA E DIVERSIDADE DE COPÉPODES EPIPELÁGICOS NA ÁREA MARINHA PROTEGIDA DO ATOL DAS ROCAS, ATLÂNTICO SUL	2019	Livro de Resumos do X Congresso Brasileiro sobre Crustáceos	https://doi.org/10.21826/2178-7581x2018135	No
Zg3597, a family 117 glycoside hydrolase, produced by the marine bacterium Zobellia galactanivorans	2014	Worldwide Protein Data Bank	https://doi.org/10.2210/pdb4u6b/pdb	No
Gymnochlora dimorpha sp. nov., a chlorarachniophyte with unique daughter cell behaviour	2011	Phycologia	https://doi.org/10.2216/09-102.1	No
Morphological characterization of Phaeocystis antarctica (Prymnesiophyceae)	2011	Phycologia	https://doi.org/10.2216/11-36.1	No
Development and multiplexing of the first microsatellite markers in a coralline red alga (Phymatolithon calcareum, Rhodophyta)	2014	Phycologia	https://doi.org/10.2216/14-031.1	No
Morphology and phylogeny of four species from the genus Bacteriastrum (Bacillariophyta)	2015	Phycologia	https://doi.org/10.2216/14-62	No
Genetic diversity and mitochondrial introgression in Scytosiphon lomentaria (Ectocarpales, Phaeophyceae) in the north-eastern Atlantic Ocean	2015	Phycologia	https://doi.org/10.2216/15-016.1	No
New insights into the morphology and phylogeny of Heterosigma akashiwo (Raphidophyceae), with the description of Heterosigma minor sp. nov .	2016	Phycologia	https://doi.org/10.2216/15-115.1	No
Rediscovery of the Ochromonas type species Ochromonas triangulata (Chrysophyceae) from its type locality (Lake Veysove, Donetsk region, Ukraine)	2017	Phycologia	https://doi.org/10.2216/17-15.1	No
 Adenoides sinensis , a new sand-dwelling dinoflagellate species from China and reexamination of Adenoides eludens from an Atlantic strain	2018	Phycologia	https://doi.org/10.2216/17-76.1	No
ERAWATCH country reports 2010: Austria	2011	JRC Scientific and Technical Reports	https://doi.org/10.22163/fteval.2015.66	No
Molecular Characterization and Endophytic Life Style Pattern of Cladosporium uredinicola Derived from Marine Brown Alga Dictyota dichotoma	2018	Journal of Pure and Applied Microbiology	https://doi.org/10.22207/jpam.12.3.74	No
Symphodus melops: Pollard, D.	2008	IUCN Red List of Threatened Species	https://doi.org/10.2305/iucn.uk.2010-4.rlts.t187748a8619852.en	No
El flujo de materia, de energía e información en el metabolismo	2019	Metabolismo del sistema digestivo, del hígado, de la vesícula y de las vías biliares	https://doi.org/10.2307/j.ctvx5w7p0.4	No
Coordination and Compromise in Germany	2014	The National Origins of Policy Ideas	https://doi.org/10.23943/princeton/9780691150314.003.0004	No
Review on the Rosatom document “Strategy for the establishment of a deep disposal facility for radioactive waste”	2018	Geofizicheskiy Zhurnal	https://doi.org/10.24028/gzh.0203-3100.v40i6.2018.152143	No
The EFSA's 3rd Scientific Colloquium Report European Food Consumption Database ‐ Current and medium to long‐term strategies	2008	EFSA Supporting Publications	https://doi.org/10.2903/sp.efsa.2008.en-110	No
Growth and Mortality of Common Octopus (Octopus vulgaris) Fed a Monospecific Fish Diet	2009	Journal of Shellfish Research	https://doi.org/10.2983/035.028.0326	No
First Evidence of Altered Sensory Quality in a Shellfish Exposed to Decreased pH Relevant to Ocean Acidification	2014	Journal of Shellfish Research	https://doi.org/10.2983/035.033.0320	No
Are reproduction impairments of free spawning marine invertebrates exposed to zero-valent nano-iron associated with dissolution of nanoparticles?	2012	Nanotoxicology	https://doi.org/10.3109/17435390.2011.647927	No
Modélisation du déroulement d'activités humaines en mer côtière. Scénarios appliqués à la mer d'Iroise	2008	Revue internationale de géomatique	https://doi.org/10.3166/geo.18.397-414	No
La rilevanza delle scienze regionali nelle università italiane	2016	SCIENZE REGIONALI	https://doi.org/10.3280/scre2016-002009	No
Photochemical responses of the diatom Skeletonema costatum grown under elevated CO2 concentrations to short-term changes in pH	2015	Aquatic Biology	https://doi.org/10.3354/ab00619	No
Impact of farming non-indigenous scallop Argopecten irradians on benthic ecosystem functioning: a case-study in Laizhou Bay, China	2018	Aquaculture Environment Interactions	https://doi.org/10.3354/aei00264	No
Effects of temperature on photosynthetic parameters and TEP production in eight species of marine microalgae	2008	Aquatic Microbial Ecology	https://doi.org/10.3354/ame01187	No
New lipid envelope-containing dsDNA virus isolates infecting Micromonas pusilla reveal a separate phylogenetic group	2015	Aquatic Microbial Ecology	https://doi.org/10.3354/ame01723	No
Differential responses of bacteria to diatom-derived dissolved organic matter in the Arctic Ocean	2018	Aquatic Microbial Ecology	https://doi.org/10.3354/ame01883	No
Uncovering cryptochrome/photolyase gene diversity in aquatic microbiomes exposed to diverse UV-B regimes	2020	Aquatic Microbial Ecology	https://doi.org/10.3354/ame01947	No
Phylogenetic and morphological characterisation of the green algae infesting blue mussel Mytilus edulis in the North and South Atlantic oceans	2008	Diseases of Aquatic Organisms	https://doi.org/10.3354/dao01956	No
Intracellular eukaryotic pathogens in brown macroalgae in the Eastern Mediterranean, including LSU rRNA data for the oomycete Eurychasma dicksonii 	2013	Diseases of Aquatic Organisms	https://doi.org/10.3354/dao02583	No
Genetic diversity among geographically distant isolates of Neoparamoeba perurans	2019	Diseases of Aquatic Organisms	https://doi.org/10.3354/dao03433	No
Effects of increased pCO2 and temperature on the North Atlantic spring bloom. II. Microzooplankton abundance and grazing	2009	Marine Ecology Progress Series	https://doi.org/10.3354/meps08134	No
Dimethylsulphoniopropionate (DMSP), DMSP-lyase activity (DLA) and dimethylsulphide (DMS) in 10 species of coccolithophore	2010	Marine Ecology Progress Series	https://doi.org/10.3354/meps08596	No
Relationships between pigment ratios and growth irradiance in 11 marine phytoplankton species	2011	Marine Ecology Progress Series	https://doi.org/10.3354/meps09013	No
Effects of CO2 and the harmful alga Aureococcus anophagefferens on growth and survival of oyster and scallop larvae	2012	Marine Ecology Progress Series	https://doi.org/10.3354/meps09867	No
Temperature-dependent growth and photophysiology of prokaryotic and eukaryotic oceanic picophytoplankton	2012	Marine Ecology Progress Series	https://doi.org/10.3354/meps09898	No
Effects of prey concentration on ingestion rates of European sardine Sardina pilchardus larvae in the laboratory	2014	Marine Ecology Progress Series	https://doi.org/10.3354/meps11010	No
Effects of live and post-mortem shell structures of invasive Pacific oysters and native blue mussels on macrofauna and fish	2015	Marine Ecology Progress Series	https://doi.org/10.3354/meps11044	No
Discriminating nursery grounds of juvenile plaice (Pleuronectes platessa) in the south-eastern Irish Sea using otolith microchemistry	2016	Marine Ecology Progress Series	https://doi.org/10.3354/meps11664	No
Effect of temperature on the growth, survival, development and foraging behaviour of Sardina pilchardus larvae	2016	Marine Ecology Progress Series	https://doi.org/10.3354/meps11881	No
Identity of the limiting nutrient (N vs. P) affects the competitive success of mixotrophs	2017	Marine Ecology Progress Series	https://doi.org/10.3354/meps11968	No
Density dependent grazing rates in a natural microzooplankton community	2019	Marine Ecology Progress Series	https://doi.org/10.3354/meps13003	No
Determination of interannual variability in early life history of Pleuronectes platessa (L.) using otolith microstructure	2015	Frontiers in Marine Science	https://doi.org/10.3389/conf.fmars.2015.03.00132	No
Light perception in brittle stars: detection of the molecular actors	2013	Frontiers in Physiology	https://doi.org/10.3389/conf.fphys.2013.25.00037	No
Evidence for a Cyanine Link Between Propargylamine Drugs and Monoamine Oxidase Clarifies the Inactivation Mechanism	2018	Frontiers in Chemistry	https://doi.org/10.3389/fchem.2018.00169	No
Ostreococcus tauri Luminescent Reporter Lines as Biosensors for Detecting Pollution From Copper-Mine Tailing Effluents in Coastal Environments	2018	Frontiers in Environmental Science	https://doi.org/10.3389/fenvs.2018.00022	No
Asymmetric Distribution of pl10 and bruno2, New Members of a Conserved Core of Early Germline Determinants in Cephalochordates	2016	Frontiers in Ecology and Evolution	https://doi.org/10.3389/fevo.2015.00156	No
CoVennTree: a new method for the comparative analysis of large datasets	2015	Frontiers in Genetics	https://doi.org/10.3389/fgene.2015.00043	No
Genomic Tools and Selective Breeding in Molluscs	2018	Frontiers in Genetics	https://doi.org/10.3389/fgene.2018.00253	No
Combining Individual Phenotypes of Feed Intake With Genomic Data to Improve Feed Efficiency in Sea Bass	2019	Frontiers in Genetics	https://doi.org/10.3389/fgene.2019.00219	No
Demonstration of the Use of Environmental DNA for the Non-Invasive Genotyping of a Bivalve Mollusk, the European Flat Oyster (Ostrea edulis)	2019	Frontiers in Genetics	https://doi.org/10.3389/fgene.2019.01159	No
A Deg-protease family protein in marine Synechococcus is involved in outer membrane protein organization	2014	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2014.00016	No
Synergistic effects of hypoxia and increasing CO2 on benthic invertebrates of the central Chilean coast	2015	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2015.00049	No
P- and N-Depletion Trigger Similar Cellular Responses to Promote Senescence in Eukaryotic Phytoplankton	2016	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2016.00109	No
The Physiological Response of Picophytoplankton to Temperature and Its Model Representation	2016	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2016.00164	No
Exchange Dynamics Reveal Significant Accumulation of Dimethylated Sulfur by Mediterranean Benthic Communities	2017	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2017.00431	No
Calcein Staining as a Tool to Investigate Coccolithophore Calcification	2018	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2018.00326	No
Bolidophyceae, a Sister Picoplanktonic Group of Diatoms – A Review	2018	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2018.00370	No
Symbiont Chloroplasts Remain Active During Bleaching-Like Response Induced by Thermal Stress in Collozoum pelagicum (Collodaria, Retaria)	2018	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2018.00387	No
The Role of the Glyoxylate Shunt in the Acclimation to Iron Limitation in Marine Heterotrophic Bacteria	2018	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2018.00435	No
Local Coastal Configuration Rather Than Latitudinal Gradient Shape Clonal Diversity and Genetic Structure of Phymatolithon calcareum Maerl Beds in North European Atlantic	2019	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00149	No
The Seasonal and Inter-Annual Fluctuations of Plankton Abundance and Community Structure in a North Atlantic Marine Protected Area	2019	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00214	No
Transcriptome of Thalassicolla nucleata Holobiont Reveals Details of a Radiolarian Symbiotic Relationship	2019	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00284	No
The Use of Cryopreserved Biological Material for Water Quality Assessment	2019	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00454	No
Expanding Tara Oceans Protocols for Underway, Ecosystemic Sampling of the Ocean-Atmosphere Interface During Tara Pacific Expedition (2016–2018)	2019	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00750	No
Dead in the Water: The Vicious Cycle of Blanks During Natural Level 14 C Manipulation of Marine Algal Cultures	2019	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00780	No
Disassembling Iron Availability to Phytoplankton	2012	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2012.00123	No
Bacteria in Ostreococcus tauri cultures â€“ friends, foes or hitchhikers?	2014	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2014.00505	No
Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains	2015	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2015.00404	No
The emergence of Vibrio pathogens in Europe: ecology, evolution, and pathogenesis (Paris, 11–12th March 2015)	2015	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2015.00830	No
Recent Reticulate Evolution in the Ecologically Dominant Lineage of Coccolithophores	2016	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2016.00784	No
Endozoicomonas Are Specific, Facultative Symbionts of Sea Squirts	2016	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2016.01042	No
Adaptation to Blue Light in Marine Synechococcus Requires MpeU, an Enzyme with Similarity to Phycoerythrobilin Lyase Isomerases	2017	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2017.00243	No
Glucose Uptake in Prochlorococcus: Diversity of Kinetics and Effects on the Metabolism	2017	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2017.00327	No
Specificity Re-evaluation of Oligonucleotide Probes for the Detection of Marine Picoplankton by Tyramide Signal Amplification-Fluorescent In Situ Hybridization	2017	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2017.00854	No
Ecogenomics and Taxonomy of Cyanobacteria Phylum	2017	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2017.02132	No
Diverse CO2-Induced Responses in Physiology and Gene Expression among Eukaryotic Phytoplankton	2017	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2017.02547	No
Differential NtcA Responsiveness to 2-Oxoglutarate Underlies the Diversity of C/N Balance Regulation in Prochlorococcus	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2017.02641	No
Pangenomic Definition of Prokaryotic Species and the Phylogenetic Structure of Prochlorococcus spp.	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.00428	No
High Variability in Cellular Stoichiometry of Carbon, Nitrogen, and Phosphorus Within Classes of Marine Eukaryotic Phytoplankton Under Sufficient Nutrient Conditions	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.00543	No
Infection by a Giant Virus (AaV) Induces Widespread Physiological Reprogramming in Aureococcus anophagefferens CCMP1984 – A Harmful Bloom Algae	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.00752	No
Comparative Time-Scale Gene Expression Analysis Highlights the Infection Processes of Two Amoebophrya Strains	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.02251	No
Bacterial Epibiotic Communities of Ubiquitous and Abundant Marine Diatoms Are Distinct in Short- and Long-Term Associations	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.02879	No
Chemically-Mediated Interactions Between Macroalgae, Their Fungal Endophytes, and Protistan Pathogens	2018	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.03161	No
First Viruses Infecting the Marine Diatom Guinardia delicatula	2019	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2018.03235	No
Diatom-Bacteria Interactions Modulate the Composition and Productivity of Benthic Diatom Biofilms	2019	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2019.01255	No
Bacterial–Fungal Interactions in the Kelp Endomicrobiota Drive Autoinducer-2 Quorum Sensing	2019	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2019.01693	No
Habitat Heterogeneity and Connectivity: Effects on the Planktonic Protist Community Structure at Two Adjacent Coastal Sites (the Lagoon and the Gulf of Venice, Northern Adriatic Sea, Italy) Revealed by Metabarcoding	2019	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2019.02736	No
Visualization of Viral Infection Dynamics in a Unicellular Eukaryote and Quantification of Viral Production Using Virus Fluorescence in situ Hybridization	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.01559	No
Regionalization of the Shark Hindbrain: A Survey of an Ancestral Organization	2011	Frontiers in Neuroanatomy	https://doi.org/10.3389/fnana.2011.00016	No
Prosomeric organization of the hypothalamus in an elasmobranch, the catshark Scyliorhinus canicula	2015	Frontiers in Neuroanatomy	https://doi.org/10.3389/fnana.2015.00037	No
Size Matters: Observed and Modeled Camouflage Response of European Cuttlefish (Sepia officinalis) to Different Substrate Patch Sizes during Movement	2017	Frontiers in Physiology	https://doi.org/10.3389/fphys.2016.00671	No
Interrelationship Between Contractility, Protein Synthesis and Metabolism in Mantle of Juvenile Cuttlefish (Sepia officinalis)	2019	Frontiers in Physiology	https://doi.org/10.3389/fphys.2019.01051	No
Diversity and regulation of ATP sulfurylase in photosynthetic organisms	2014	Frontiers in Plant Science	https://doi.org/10.3389/fpls.2014.00597	No
Exploring bacteria-induced growth and morphogenesis in the green macroalga order Ulvales (Chlorophyta)	2015	Frontiers in Plant Science	https://doi.org/10.3389/fpls.2015.00086	No
Ecophysiological Plasticity and Bacteriome Shift in the Seagrass Halophila stipulacea along a Depth Gradient in the Northern Red Sea	2017	Frontiers in Plant Science	https://doi.org/10.3389/fpls.2016.02015	No
Differential Leaf Age-Dependent Thermal Plasticity in the Keystone Seagrass Posidonia oceanica	2019	Frontiers in Plant Science	https://doi.org/10.3389/fpls.2019.01556	No
Antioxidant and Photoprotection Networking in the Coastal Diatom Skeletonema marinoi	2019	Antioxidants	https://doi.org/10.3390/antiox8060154	No
Nicotine Induces Polyspermy in Sea Urchin Eggs through a Non-Cholinergic Pathway Modulating Actin Dynamics	2019	Cells	https://doi.org/10.3390/cells9010063	No
The Spindle Assembly Checkpoint Functions during Early Development in Non-Chordate Embryos	2020	Cells	https://doi.org/10.3390/cells9051087	No
Preliminary Results on the Daily and Seasonal Rhythms of Cuttlefish Sepia officinalis (Linnaeus, 1758) Locomotor Activity in Captivity	2017	Fishes	https://doi.org/10.3390/fishes2030009	No
Water Oxygen Content Affects Distribution of T and B Lymphocytes in Lymphoid Tissues of Farmed Sea Bass (Dicentrarchus Labrax)	2017	Fishes	https://doi.org/10.3390/fishes2030016	No
Simplified Transformation of Ostreococcus tauri Using Polyethylene Glycol	2019	Genes	https://doi.org/10.3390/genes10050399	No
RNase P RNA from the Recently Evolved Plastid of Paulinella and from Algae	2014	International Journal of Molecular Sciences	https://doi.org/10.3390/ijms151120859	No
Identifying and Measuring Engineering, Procurement, and Construction (EPC) Key Performance Indicators and Management Strategies	2019	Infrastructures	https://doi.org/10.3390/infrastructures4020014	No
A Collaborative European Approach to Accelerating Translational Marine Science	2018	Journal of Marine Science and Engineering	https://doi.org/10.3390/jmse6030081	No
Mass Spectrometry-Based Metabolomics to Elucidate Functions in Marine Organisms and Ecosystems	2012	Marine Drugs	https://doi.org/10.3390/md10040849	No
Bioprospecting Marine Plankton	2013	Marine Drugs	https://doi.org/10.3390/md11114594	No
Polycyclic Guanidine Alkaloids from Poecilosclerida Marine Sponges	2016	Marine Drugs	https://doi.org/10.3390/md14040077	No
How Environmental Factors Affect the Production of Guanidine Alkaloids by the Mediterranean Sponge Crambe crambe	2017	Marine Drugs	https://doi.org/10.3390/md15060181	No
The Sea Urchin Arbacia lixula: A Novel Natural Source of Astaxanthin	2017	Marine Drugs	https://doi.org/10.3390/md15060187	No
Comparative Analysis of Culture Conditions for the Optimization of Carotenoid Production in Several Strains of the Picoeukaryote Ostreococcus	2018	Marine Drugs	https://doi.org/10.3390/md16030076	No
The Marine Dinoflagellate Alexandrium minutum Activates a Mitophagic Pathway in Human Lung Cancer Cells	2018	Marine Drugs	https://doi.org/10.3390/md16120502	No
Neurymenolide A, a Novel Mitotic Spindle Poison from the New Caledonian Rhodophyta Phacelocarpus neurymenioides	2019	Marine Drugs	https://doi.org/10.3390/md17020093	No
Marine Fungi from the Sponge Grantia compressa: Biodiversity, Chemodiversity, and Biotechnological Potential	2019	Marine Drugs	https://doi.org/10.3390/md17040220	No
Marine Natural Products from Microalgae: An -Omics Overview	2019	Marine Drugs	https://doi.org/10.3390/md17050269	No
Kinase-Based Screening of Marine Natural Extracts Leads to the Identification of a Cytotoxic High Molecular Weight Metabolite from the Mediterranean Sponge Crambe tailliezi	2019	Marine Drugs	https://doi.org/10.3390/md17100569	No
Probing the Interactions of Sulfur-Containing Histidine Compounds with Human Gamma-Glutamyl Transpeptidase	2019	Marine Drugs	https://doi.org/10.3390/md17120650	No
Coccolithophores: Functional Biodiversity, Enzymes and Bioprospecting	2011	Marine Drugs	https://doi.org/10.3390/md9040586	No
Changes in Microbial (Bacteria and Archaea) Plankton Community Structure after Artificial Dispersal in Grazer-Free Microcosms	2017	Microorganisms	https://doi.org/10.3390/microorganisms5020031	No
Staphylococcus arlettae Genomics: Novel Insights on Candidate Antibiotic Resistance and Virulence Genes in an Emerging Opportunistic Pathogen	2019	Microorganisms	https://doi.org/10.3390/microorganisms7110580	No
What Is in Store for EPS Microalgae in the Next Decade?	2019	Molecules	https://doi.org/10.3390/molecules24234296	No
Maristem—Stem Cells of Marine/Aquatic Invertebrates: From Basic Research to Innovative Applications	2018	Sustainability	https://doi.org/10.3390/su10020526	No
Ancient Venom Systems: A Review on Cnidaria Toxins	2015	Toxins	https://doi.org/10.3390/toxins7062251	No
Rapidity of Genomic Adaptations to Prasinovirus Infection in a Marine Microalga	2018	Viruses	https://doi.org/10.3390/v10080441	No
Quantitative Infection Dynamics of Cafeteria Roenbergensis Virus	2018	Viruses	https://doi.org/10.3390/v10090468	No
Influence of Irradiance and Temperature on the Virus MpoV-45T Infecting the Arctic Picophytoplankter Micromonas polaris	2018	Viruses	https://doi.org/10.3390/v10120676	No
Marine Prasinoviruses and Their Tiny Plankton Hosts: A Review	2017	Viruses	https://doi.org/10.3390/v9030043	No
Emerging Interaction Patterns in the Emiliania huxleyi-EhV System	2017	Viruses	https://doi.org/10.3390/v9030061	No
Variation in the Genetic Repertoire of Viruses Infecting Micromonas pusilla Reflects Horizontal Gene Transfer and Links to Their Environmental Distribution	2017	Viruses	https://doi.org/10.3390/v9050116	No
On the occurrence and identification of Abudefduf saxatilis (Linnaeus, 1758) in the easternmost Mediterranean Sea	2015	Aquatic Invasions	https://doi.org/10.3391/ai.2015.10.1.10	No
Metabarcoding on planktonic larval stages: an efficient approach for detecting and investigating life cycle dynamics of benthic aliens	2019	Management of Biological Invasions	https://doi.org/10.3391/mbi.2019.10.4.06	No
Fungicidal activity of Acorus calamus L. extracts against plant pathogenic fungi	2019	Agriculture and Natural Resources	https://doi.org/10.34044/j.anres.2019.53.5.12	No
Faculty Opinions recommendation of The Phaeodactylum genome reveals the evolutionary history of diatom genomes.	2008	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.1127107.584250	No
Faculty Opinions recommendation of Extreme diversity in noncalcifying haptophytes explains a major pigment paradox in open oceans.	2009	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.1163253.623941	No
Faculty Opinions recommendation of Sensitivity of coccolithophores to carbonate chemistry and ocean acidification.	2011	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.13164958.14502057	No
Faculty Opinions recommendation of Distant Mimivirus relative with a larger genome highlights the fundamental features of Megaviridae.	2011	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.13357375.14726778	No
Faculty Opinions recommendation of Phylogenomics reveals deep molluscan relationships.	2011	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.13407970.14778069	No
Faculty Opinions recommendation of Unicellular cyanobacterium symbiotic with a single-celled eukaryotic alga.	2012	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.717952361.793462469	No
Faculty Opinions recommendation of The evolutionary origins of chordate hematopoiesis and vertebrate endothelia.	2013	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.717973663.793470274	No
Faculty Opinions recommendation of Metabolomics enables the structure elucidation of a diatom sex pheromone.	2013	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.717996320.793473985	No
Faculty Opinions recommendation of The GreenCut2 resource, a phylogenomically derived inventory of proteins specific to the plant lineage.	2016	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.718030212.793515225	No
Faculty Opinions recommendation of Pandoraviruses: amoeba viruses with genomes up to 2.5 Mb reaching that of parasitic eukaryotes.	2013	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.718039869.793480636	No
Faculty Opinions recommendation of Adaptation and acclimatization to ocean acidification in marine ectotherms: an in situ transplant experiment with polychaetes at a shallow CO2 vent system.	2013	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.718087517.793483006	No
Faculty Opinions recommendation of Integrating abundance and functional traits reveals new global hotspots of fish diversity.	2013	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.718120990.793484713	No
Faculty Opinions recommendation of Global conservation outcomes depend on marine protected areas with five key features.	2014	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.718266859.793491560	No
Faculty Opinions recommendation of Single-cell genomics reveals hundreds of coexisting subpopulations in wild Prochlorococcus.	2014	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.718362317.793495688	No
Faculty Opinions recommendation of Effects of ocean acidification increase embryonic sensitivity to thermal extremes in Atlantic cod, Gadus morhua.	2017	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.726825317.793533089	No
Faculty Opinions recommendation of Surface properties of SAR11 bacteria facilitate grazing avoidance.	2017	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.732216881.793539875	No
Faculty Opinions recommendation of Microtubule Dynamics Scale with Cell Size to Set Spindle Length and Assembly Timing.	2018	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.733268901.793546852	No
